timepoint model testSet feature importance
2.0 full 9 timeSpentAtOtherPlaceWith 0.0010345040213
2.0 full 9 spatialTriadicClosure 0.119765580145
2.0 full 9 candidatesSpatialTriadicClosure 0.000432662229813
2.0 full 9 numberOfPeople 0.108149897298
2.0 full 9 jaccard 0.0324636655446
2.0 full 9 adamicAdar 0.0340027790933
2.0 full 9 PA 0.0522141063604
2.0 full 9 propScores 0.163423818788
2.0 full 9 resourceAllocation 0.0324674440146
2.0 full 9 metAtHourOfTheWeek 0.0582854524216
2.0 full 9 metAtDayOfTheWeek 0.0320322542343
2.0 full 9 metAtHourOfTheDay 0.0686622749578
2.25 random 0 random 1.0
2.25 random 1 random 1.0
2.25 random 2 random 1.0
2.25 random 3 random 1.0
2.25 random 4 random 1.0
2.25 random 5 random 1.0
2.25 random 6 random 1.0
2.25 random 7 random 1.0
2.25 random 8 random 1.0
2.25 random 9 random 1.0
2.25 past 0 friends 1.0
2.25 past 1 friends 1.0
2.25 past 2 friends 1.0
2.25 past 3 friends 1.0
2.25 past 4 friends 1.0
2.25 past 5 friends 1.0
2.25 past 6 friends 1.0
2.25 past 7 friends 1.0
2.25 past 8 friends 1.0
2.25 past 9 friends 1.0
2.25 base 0 timeSpent 0.892658878384
2.25 base 0 friends 0.107341121616
2.25 base 1 timeSpent 0.894279270137
2.25 base 1 friends 0.105720729863
2.25 base 2 timeSpent 0.898410574832
2.25 base 2 friends 0.101589425168
2.25 base 3 timeSpent 0.89300011824
2.25 base 3 friends 0.10699988176
2.25 base 4 timeSpent 0.887107497294
2.25 base 4 friends 0.112892502706
2.25 base 5 timeSpent 0.890261277323
2.25 base 5 friends 0.109738722677
2.25 base 6 timeSpent 0.892203674213
2.25 base 6 friends 0.107796325787
2.25 base 7 timeSpent 0.892508198789
2.25 base 7 friends 0.107491801211
2.25 base 8 timeSpent 0.894022361856
2.25 base 8 friends 0.105977638144
2.25 base 9 timeSpent 0.892396927482
2.25 base 9 friends 0.107603072518
2.25 networkOnly 0 jaccard 0.0509516741285
2.25 networkOnly 0 adamicAdar 0.052219057663
2.25 networkOnly 0 PA 0.0801974027247
2.25 networkOnly 0 propScores 0.759736771866
2.25 networkOnly 0 resourceAllocation 0.0568950936181
2.25 networkOnly 1 jaccard 0.0503415011759
2.25 networkOnly 1 adamicAdar 0.0546462490976
2.25 networkOnly 1 PA 0.0824684529471
2.25 networkOnly 1 propScores 0.757035596257
2.25 networkOnly 1 resourceAllocation 0.0555082005228
2.25 networkOnly 2 jaccard 0.049196140967
2.25 networkOnly 2 adamicAdar 0.0543812260925
2.25 networkOnly 2 PA 0.080519868998
2.25 networkOnly 2 propScores 0.760502295617
2.25 networkOnly 2 resourceAllocation 0.0554004683251
2.25 networkOnly 3 jaccard 0.0517379981696
2.25 networkOnly 3 adamicAdar 0.0522690607427
2.25 networkOnly 3 PA 0.0769942696531
2.25 networkOnly 3 propScores 0.7648675352
2.25 networkOnly 3 resourceAllocation 0.0541311362347
2.25 networkOnly 4 jaccard 0.0530748384858
2.25 networkOnly 4 adamicAdar 0.052866364234
2.25 networkOnly 4 PA 0.0776201217238
2.25 networkOnly 4 propScores 0.758970629222
2.25 networkOnly 4 resourceAllocation 0.0574680463341
2.25 networkOnly 5 jaccard 0.0521806224219
2.25 networkOnly 5 adamicAdar 0.0545350316503
2.25 networkOnly 5 PA 0.0806710919761
2.25 networkOnly 5 propScores 0.758449743984
2.25 networkOnly 5 resourceAllocation 0.0541635099675
2.25 networkOnly 6 jaccard 0.0529710588413
2.25 networkOnly 6 adamicAdar 0.0520886715922
2.25 networkOnly 6 PA 0.082323084234
2.25 networkOnly 6 propScores 0.757093038136
2.25 networkOnly 6 resourceAllocation 0.0555241471969
2.25 networkOnly 7 jaccard 0.0496811903131
2.25 networkOnly 7 adamicAdar 0.0504327843499
2.25 networkOnly 7 PA 0.0821205183596
2.25 networkOnly 7 propScores 0.761870570935
2.25 networkOnly 7 resourceAllocation 0.0558949360423
2.25 networkOnly 8 jaccard 0.0538613229669
2.25 networkOnly 8 adamicAdar 0.0544044252239
2.25 networkOnly 8 PA 0.0795712797554
2.25 networkOnly 8 propScores 0.753263530211
2.25 networkOnly 8 resourceAllocation 0.0588994418431
2.25 networkOnly 9 jaccard 0.0513918295673
2.25 networkOnly 9 adamicAdar 0.0556679417408
2.25 networkOnly 9 PA 0.0838840837371
2.25 networkOnly 9 propScores 0.753177095355
2.25 networkOnly 9 resourceAllocation 0.0558790495996
2.25 network 0 timeSpent 0.347249119485
2.25 network 0 friends 0.0485548704131
2.25 network 0 jaccard 0.0454397448986
2.25 network 0 adamicAdar 0.0464264386829
2.25 network 0 PA 0.0664783227346
2.25 network 0 propScores 0.399825674816
2.25 network 0 resourceAllocation 0.0460258289697
2.25 network 1 timeSpent 0.349093723032
2.25 network 1 friends 0.0494395977406
2.25 network 1 jaccard 0.043150247346
2.25 network 1 adamicAdar 0.0470767172411
2.25 network 1 PA 0.0666150061731
2.25 network 1 propScores 0.397855343886
2.25 network 1 resourceAllocation 0.0467693645813
2.25 network 2 timeSpent 0.348468690685
2.25 network 2 friends 0.0483825574468
2.25 network 2 jaccard 0.0427388054154
2.25 network 2 adamicAdar 0.0465122407353
2.25 network 2 PA 0.0619119000289
2.25 network 2 propScores 0.406142466742
2.25 network 2 resourceAllocation 0.0458433389466
2.25 network 3 timeSpent 0.346361463054
2.25 network 3 friends 0.0486207553352
2.25 network 3 jaccard 0.0457451719775
2.25 network 3 adamicAdar 0.0446832610494
2.25 network 3 PA 0.0636303675332
2.25 network 3 propScores 0.405170919218
2.25 network 3 resourceAllocation 0.0457880618321
2.25 network 4 timeSpent 0.343167173748
2.25 network 4 friends 0.047159412959
2.25 network 4 jaccard 0.0470752647531
2.25 network 4 adamicAdar 0.0468663341172
2.25 network 4 PA 0.0662284734469
2.25 network 4 propScores 0.399224828287
2.25 network 4 resourceAllocation 0.0502785126886
2.25 network 5 timeSpent 0.343451631635
2.25 network 5 friends 0.0487188172289
2.25 network 5 jaccard 0.0428740604802
2.25 network 5 adamicAdar 0.047388480671
2.25 network 5 PA 0.0662087020584
2.25 network 5 propScores 0.403238341351
2.25 network 5 resourceAllocation 0.0481199665752
2.25 network 6 timeSpent 0.342774595122
2.25 network 6 friends 0.0470439684349
2.25 network 6 jaccard 0.0447219826554
2.25 network 6 adamicAdar 0.046038526777
2.25 network 6 PA 0.0650169744715
2.25 network 6 propScores 0.406672729691
2.25 network 6 resourceAllocation 0.0477312228478
2.25 network 7 timeSpent 0.347751239811
2.25 network 7 friends 0.0531096273478
2.25 network 7 jaccard 0.0426360585822
2.25 network 7 adamicAdar 0.0464934952417
2.25 network 7 PA 0.064037334526
2.25 network 7 propScores 0.399166438232
2.25 network 7 resourceAllocation 0.0468058062599
2.25 network 8 timeSpent 0.34809247133
2.25 network 8 friends 0.0499730817363
2.25 network 8 jaccard 0.0445738775794
2.25 network 8 adamicAdar 0.0477628465695
2.25 network 8 PA 0.0630755515202
2.25 network 8 propScores 0.396478651224
2.25 network 8 resourceAllocation 0.0500435200409
2.25 network 9 timeSpent 0.346390591767
2.25 network 9 friends 0.0453687721802
2.25 network 9 jaccard 0.0489856220057
2.25 network 9 adamicAdar 0.0465400224636
2.25 network 9 PA 0.0692882893681
2.25 network 9 propScores 0.39637901705
2.25 network 9 resourceAllocation 0.0470476851654
2.25 time 0 timeSpent 0.433533388033
2.25 time 0 friends 0.100526117475
2.25 time 0 metAtHourOfTheWeek 0.176933599295
2.25 time 0 metAtDayOfTheWeek 0.0743140124468
2.25 time 0 metAtHourOfTheDay 0.21469288275
2.25 time 1 timeSpent 0.431873239641
2.25 time 1 friends 0.0976091014909
2.25 time 1 metAtHourOfTheWeek 0.177437686835
2.25 time 1 metAtDayOfTheWeek 0.0770639376695
2.25 time 1 metAtHourOfTheDay 0.216016034364
2.25 time 2 timeSpent 0.427778850207
2.25 time 2 friends 0.101716587904
2.25 time 2 metAtHourOfTheWeek 0.173016337876
2.25 time 2 metAtDayOfTheWeek 0.0773003339094
2.25 time 2 metAtHourOfTheDay 0.220187890103
2.25 time 3 timeSpent 0.422502100585
2.25 time 3 friends 0.104157708269
2.25 time 3 metAtHourOfTheWeek 0.179443975159
2.25 time 3 metAtDayOfTheWeek 0.0762397476551
2.25 time 3 metAtHourOfTheDay 0.217656468332
2.25 time 4 timeSpent 0.433242970516
2.25 time 4 friends 0.104571829499
2.25 time 4 metAtHourOfTheWeek 0.175214302372
2.25 time 4 metAtDayOfTheWeek 0.0745349284962
2.25 time 4 metAtHourOfTheDay 0.212435969117
2.25 time 5 timeSpent 0.42970239521
2.25 time 5 friends 0.107472806743
2.25 time 5 metAtHourOfTheWeek 0.172521824324
2.25 time 5 metAtDayOfTheWeek 0.0768136853395
2.25 time 5 metAtHourOfTheDay 0.213489288384
2.25 time 6 timeSpent 0.433062075184
2.25 time 6 friends 0.106124206105
2.25 time 6 metAtHourOfTheWeek 0.173698424001
2.25 time 6 metAtDayOfTheWeek 0.0759480666232
2.25 time 6 metAtHourOfTheDay 0.211167228087
2.25 time 7 timeSpent 0.435220898953
2.25 time 7 friends 0.106398745557
2.25 time 7 metAtHourOfTheWeek 0.175886217968
2.25 time 7 metAtDayOfTheWeek 0.0761338872991
2.25 time 7 metAtHourOfTheDay 0.206360250223
2.25 time 8 timeSpent 0.429346963625
2.25 time 8 friends 0.102402823015
2.25 time 8 metAtHourOfTheWeek 0.174693409777
2.25 time 8 metAtDayOfTheWeek 0.0776412730073
2.25 time 8 metAtHourOfTheDay 0.215915530576
2.25 time 9 timeSpent 0.434748591718
2.25 time 9 friends 0.104551865282
2.25 time 9 metAtHourOfTheWeek 0.169271539697
2.25 time 9 metAtDayOfTheWeek 0.0754454054376
2.25 time 9 metAtHourOfTheDay 0.215982597866
2.25 social 0 timeSpent 0.323006651993
2.25 social 0 friends 0.0814956641599
2.25 social 0 spatialTriadicClosure 0.305509289446
2.25 social 0 candidatesSpatialTriadicClosure 0.00143791706306
2.25 social 0 numberOfPeople 0.288550477338
2.25 social 1 timeSpent 0.323925399162
2.25 social 1 friends 0.0799590851361
2.25 social 1 spatialTriadicClosure 0.295702691243
2.25 social 1 candidatesSpatialTriadicClosure 0.00163328275197
2.25 social 1 numberOfPeople 0.298779541707
2.25 social 2 timeSpent 0.321672805597
2.25 social 2 friends 0.0837272672021
2.25 social 2 spatialTriadicClosure 0.301860484802
2.25 social 2 candidatesSpatialTriadicClosure 0.00202039950431
2.25 social 2 numberOfPeople 0.290719042895
2.25 social 3 timeSpent 0.331663358369
2.25 social 3 friends 0.0834669216785
2.25 social 3 spatialTriadicClosure 0.290594735567
2.25 social 3 candidatesSpatialTriadicClosure 0.0017581326699
2.25 social 3 numberOfPeople 0.292516851716
2.25 social 4 timeSpent 0.324277555717
2.25 social 4 friends 0.0819601994034
2.25 social 4 spatialTriadicClosure 0.299870123348
2.25 social 4 candidatesSpatialTriadicClosure 0.00154164324062
2.25 social 4 numberOfPeople 0.292350478291
2.25 social 5 timeSpent 0.326119810855
2.25 social 5 friends 0.0817019398385
2.25 social 5 spatialTriadicClosure 0.29817216744
2.25 social 5 candidatesSpatialTriadicClosure 0.00168038492789
2.25 social 5 numberOfPeople 0.292325696939
2.25 social 6 timeSpent 0.325437408743
2.25 social 6 friends 0.0858143086895
2.25 social 6 spatialTriadicClosure 0.291930526456
2.25 social 6 candidatesSpatialTriadicClosure 0.00127011860608
2.25 social 6 numberOfPeople 0.295547637506
2.25 social 7 timeSpent 0.325753483103
2.25 social 7 friends 0.0848305081806
2.25 social 7 spatialTriadicClosure 0.292369290457
2.25 social 7 candidatesSpatialTriadicClosure 0.00192548853403
2.25 social 7 numberOfPeople 0.295121229726
2.25 social 8 timeSpent 0.323775235157
2.25 social 8 friends 0.0826397853223
2.25 social 8 spatialTriadicClosure 0.294764300303
2.25 social 8 candidatesSpatialTriadicClosure 0.00134374117248
2.25 social 8 numberOfPeople 0.297476938045
2.25 social 9 timeSpent 0.325442836227
2.25 social 9 friends 0.0855808231272
2.25 social 9 spatialTriadicClosure 0.294037288982
2.25 social 9 candidatesSpatialTriadicClosure 0.00166126843637
2.25 social 9 numberOfPeople 0.293277783228
2.25 place 0 timeSpent 0.466744593043
2.25 place 0 friends 0.104617416084
2.25 place 0 metAtHome 0.0224516084581
2.25 place 0 metAtUniversity 0.13654180797
2.25 place 0 metAtThirdPlace 0.0102649253077
2.25 place 0 metAtOtherPlace 0.015152923558
2.25 place 0 timeSpentAtHomeWith 0.00744641254453
2.25 place 0 timeSpentAtUniversityWith 0.231248784378
2.25 place 0 timeSpentAtThirdPlaceWith 0.00356160082754
2.25 place 0 timeSpentAtOtherPlaceWith 0.00196992782923
2.25 place 1 timeSpent 0.4588804081
2.25 place 1 friends 0.106909456808
2.25 place 1 metAtHome 0.0212341855338
2.25 place 1 metAtUniversity 0.139393312269
2.25 place 1 metAtThirdPlace 0.0113109599749
2.25 place 1 metAtOtherPlace 0.0152421373253
2.25 place 1 timeSpentAtHomeWith 0.00686086797839
2.25 place 1 timeSpentAtUniversityWith 0.234287482672
2.25 place 1 timeSpentAtThirdPlaceWith 0.00386980329805
2.25 place 1 timeSpentAtOtherPlaceWith 0.00201138604014
2.25 place 2 timeSpent 0.467755049362
2.25 place 2 friends 0.110242191509
2.25 place 2 metAtHome 0.0198430001875
2.25 place 2 metAtUniversity 0.137097193957
2.25 place 2 metAtThirdPlace 0.0119262482391
2.25 place 2 metAtOtherPlace 0.0139175559408
2.25 place 2 timeSpentAtHomeWith 0.00499011646347
2.25 place 2 timeSpentAtUniversityWith 0.228184621533
2.25 place 2 timeSpentAtThirdPlaceWith 0.0038961497124
2.25 place 2 timeSpentAtOtherPlaceWith 0.00214787309581
2.25 place 3 timeSpent 0.45025733403
2.25 place 3 friends 0.110874090749
2.25 place 3 metAtHome 0.0218248346944
2.25 place 3 metAtUniversity 0.138961955156
2.25 place 3 metAtThirdPlace 0.0106186582901
2.25 place 3 metAtOtherPlace 0.0149054757017
2.25 place 3 timeSpentAtHomeWith 0.00749930565684
2.25 place 3 timeSpentAtUniversityWith 0.239183780982
2.25 place 3 timeSpentAtThirdPlaceWith 0.00381959782656
2.25 place 3 timeSpentAtOtherPlaceWith 0.00205496691359
2.25 place 4 timeSpent 0.464057706056
2.25 place 4 friends 0.107723386789
2.25 place 4 metAtHome 0.0212393524406
2.25 place 4 metAtUniversity 0.135730198485
2.25 place 4 metAtThirdPlace 0.0108878312242
2.25 place 4 metAtOtherPlace 0.0166289088425
2.25 place 4 timeSpentAtHomeWith 0.00700477143141
2.25 place 4 timeSpentAtUniversityWith 0.231429534001
2.25 place 4 timeSpentAtThirdPlaceWith 0.00328477260363
2.25 place 4 timeSpentAtOtherPlaceWith 0.00201353812602
2.25 place 5 timeSpent 0.459535881267
2.25 place 5 friends 0.108660647372
2.25 place 5 metAtHome 0.021460933575
2.25 place 5 metAtUniversity 0.141005566357
2.25 place 5 metAtThirdPlace 0.0106347436399
2.25 place 5 metAtOtherPlace 0.0148164448948
2.25 place 5 timeSpentAtHomeWith 0.00755644161973
2.25 place 5 timeSpentAtUniversityWith 0.231740927747
2.25 place 5 timeSpentAtThirdPlaceWith 0.0033902656743
2.25 place 5 timeSpentAtOtherPlaceWith 0.00119814785372
2.25 place 6 timeSpent 0.466137921356
2.25 place 6 friends 0.109107583649
2.25 place 6 metAtHome 0.0207201162396
2.25 place 6 metAtUniversity 0.133551679336
2.25 place 6 metAtThirdPlace 0.010070605696
2.25 place 6 metAtOtherPlace 0.0138837053566
2.25 place 6 timeSpentAtHomeWith 0.00708587073935
2.25 place 6 timeSpentAtUniversityWith 0.236577042437
2.25 place 6 timeSpentAtThirdPlaceWith 0.00168660950945
2.25 place 6 timeSpentAtOtherPlaceWith 0.00117886568095
2.25 place 7 timeSpent 0.464177814328
2.25 place 7 friends 0.1101515503
2.25 place 7 metAtHome 0.0183336153643
2.25 place 7 metAtUniversity 0.134776826252
2.25 place 7 metAtThirdPlace 0.0107815796143
2.25 place 7 metAtOtherPlace 0.0141325988291
2.25 place 7 timeSpentAtHomeWith 0.00720342116606
2.25 place 7 timeSpentAtUniversityWith 0.234338479472
2.25 place 7 timeSpentAtThirdPlaceWith 0.00415898279453
2.25 place 7 timeSpentAtOtherPlaceWith 0.00194513187883
2.25 place 8 timeSpent 0.459552251826
2.25 place 8 friends 0.106357288848
2.25 place 8 metAtHome 0.0226149550565
2.25 place 8 metAtUniversity 0.13715978273
2.25 place 8 metAtThirdPlace 0.00807131021165
2.25 place 8 metAtOtherPlace 0.0171494855503
2.25 place 8 timeSpentAtHomeWith 0.00520597651782
2.25 place 8 timeSpentAtUniversityWith 0.23851722663
2.25 place 8 timeSpentAtThirdPlaceWith 0.00331487602612
2.25 place 8 timeSpentAtOtherPlaceWith 0.00205684660417
2.25 place 9 timeSpent 0.46716140834
2.25 place 9 friends 0.106597704067
2.25 place 9 metAtHome 0.0197008216121
2.25 place 9 metAtUniversity 0.138097951081
2.25 place 9 metAtThirdPlace 0.0109186075394
2.25 place 9 metAtOtherPlace 0.0147220383101
2.25 place 9 timeSpentAtHomeWith 0.00654489834362
2.25 place 9 timeSpentAtUniversityWith 0.230590235816
2.25 place 9 timeSpentAtThirdPlaceWith 0.00369516535238
2.25 place 9 timeSpentAtOtherPlaceWith 0.00197116953827
2.25 timeSocialPlace 0 timeSpent 0.167746622756
2.25 timeSocialPlace 0 friends 0.0676182617676
2.25 timeSocialPlace 0 metAtHome 0.0116865575398
2.25 timeSocialPlace 0 metAtUniversity 0.0706001154247
2.25 timeSocialPlace 0 metAtThirdPlace 0.00411321302877
2.25 timeSocialPlace 0 metAtOtherPlace 0.00719423614375
2.25 timeSocialPlace 0 timeSpentAtHomeWith 0.00338227381679
2.25 timeSocialPlace 0 timeSpentAtUniversityWith 0.0955458086199
2.25 timeSocialPlace 0 timeSpentAtThirdPlaceWith 0.00142153966701
2.25 timeSocialPlace 0 timeSpentAtOtherPlaceWith 0.000965291448734
2.25 timeSocialPlace 0 spatialTriadicClosure 0.167744944173
2.25 timeSocialPlace 0 candidatesSpatialTriadicClosure 0.000779610191964
2.25 timeSocialPlace 0 numberOfPeople 0.150187512538
2.25 timeSocialPlace 0 metAtHourOfTheWeek 0.0934923587154
2.25 timeSocialPlace 0 metAtDayOfTheWeek 0.0467174382962
2.25 timeSocialPlace 0 metAtHourOfTheDay 0.110804215873
2.25 timeSocialPlace 1 timeSpent 0.166490159265
2.25 timeSocialPlace 1 friends 0.0685424772581
2.25 timeSocialPlace 1 metAtHome 0.0110376398656
2.25 timeSocialPlace 1 metAtUniversity 0.0717904478593
2.25 timeSocialPlace 1 metAtThirdPlace 0.00463609826818
2.25 timeSocialPlace 1 metAtOtherPlace 0.00764392122588
2.25 timeSocialPlace 1 timeSpentAtHomeWith 0.00261253312223
2.25 timeSocialPlace 1 timeSpentAtUniversityWith 0.0957576554476
2.25 timeSocialPlace 1 timeSpentAtThirdPlaceWith 0.00140394396412
2.25 timeSocialPlace 1 timeSpentAtOtherPlaceWith 0.00107810312929
2.25 timeSocialPlace 1 spatialTriadicClosure 0.162684447089
2.25 timeSocialPlace 1 candidatesSpatialTriadicClosure 0.00102024626398
2.25 timeSocialPlace 1 numberOfPeople 0.154306391326
2.25 timeSocialPlace 1 metAtHourOfTheWeek 0.0904070948967
2.25 timeSocialPlace 1 metAtDayOfTheWeek 0.0473394529243
2.25 timeSocialPlace 1 metAtHourOfTheDay 0.113249388095
2.25 timeSocialPlace 2 timeSpent 0.166873683787
2.25 timeSocialPlace 2 friends 0.070633242133
2.25 timeSocialPlace 2 metAtHome 0.00970211625617
2.25 timeSocialPlace 2 metAtUniversity 0.0707360564664
2.25 timeSocialPlace 2 metAtThirdPlace 0.00457026909065
2.25 timeSocialPlace 2 metAtOtherPlace 0.00701456274935
2.25 timeSocialPlace 2 timeSpentAtHomeWith 0.00230064512469
2.25 timeSocialPlace 2 timeSpentAtUniversityWith 0.0928199211304
2.25 timeSocialPlace 2 timeSpentAtThirdPlaceWith 0.00123142518101
2.25 timeSocialPlace 2 timeSpentAtOtherPlaceWith 0.00114207822546
2.25 timeSocialPlace 2 spatialTriadicClosure 0.172376235071
2.25 timeSocialPlace 2 candidatesSpatialTriadicClosure 0.00112051659309
2.25 timeSocialPlace 2 numberOfPeople 0.147501985037
2.25 timeSocialPlace 2 metAtHourOfTheWeek 0.0928868940573
2.25 timeSocialPlace 2 metAtDayOfTheWeek 0.0464815997594
2.25 timeSocialPlace 2 metAtHourOfTheDay 0.112608769338
2.25 timeSocialPlace 3 timeSpent 0.165790224681
2.25 timeSocialPlace 3 friends 0.0713856799217
2.25 timeSocialPlace 3 metAtHome 0.0107233589696
2.25 timeSocialPlace 3 metAtUniversity 0.0728693060263
2.25 timeSocialPlace 3 metAtThirdPlace 0.0041066340643
2.25 timeSocialPlace 3 metAtOtherPlace 0.00746822006768
2.25 timeSocialPlace 3 timeSpentAtHomeWith 0.00343933462503
2.25 timeSocialPlace 3 timeSpentAtUniversityWith 0.0958932685795
2.25 timeSocialPlace 3 timeSpentAtThirdPlaceWith 0.0012722150957
2.25 timeSocialPlace 3 timeSpentAtOtherPlaceWith 0.00113533894871
2.25 timeSocialPlace 3 spatialTriadicClosure 0.169509320482
2.25 timeSocialPlace 3 candidatesSpatialTriadicClosure 0.00108364725687
2.25 timeSocialPlace 3 numberOfPeople 0.146526492009
2.25 timeSocialPlace 3 metAtHourOfTheWeek 0.0898273067646
2.25 timeSocialPlace 3 metAtDayOfTheWeek 0.0473603512255
2.25 timeSocialPlace 3 metAtHourOfTheDay 0.111609301282
2.25 timeSocialPlace 4 timeSpent 0.171306517738
2.25 timeSocialPlace 4 friends 0.0691931058872
2.25 timeSocialPlace 4 metAtHome 0.0107965692873
2.25 timeSocialPlace 4 metAtUniversity 0.0705524214939
2.25 timeSocialPlace 4 metAtThirdPlace 0.00433833939763
2.25 timeSocialPlace 4 metAtOtherPlace 0.00818081605108
2.25 timeSocialPlace 4 timeSpentAtHomeWith 0.00335047179699
2.25 timeSocialPlace 4 timeSpentAtUniversityWith 0.0933950702249
2.25 timeSocialPlace 4 timeSpentAtThirdPlaceWith 0.00113598303831
2.25 timeSocialPlace 4 timeSpentAtOtherPlaceWith 0.00105980223218
2.25 timeSocialPlace 4 spatialTriadicClosure 0.160563580214
2.25 timeSocialPlace 4 candidatesSpatialTriadicClosure 0.000946132310016
2.25 timeSocialPlace 4 numberOfPeople 0.147351709348
2.25 timeSocialPlace 4 metAtHourOfTheWeek 0.0922408042008
2.25 timeSocialPlace 4 metAtDayOfTheWeek 0.0464124793031
2.25 timeSocialPlace 4 metAtHourOfTheDay 0.119176197476
2.25 timeSocialPlace 5 timeSpent 0.17035099859
2.25 timeSocialPlace 5 friends 0.0708314782005
2.25 timeSocialPlace 5 metAtHome 0.0114086032124
2.25 timeSocialPlace 5 metAtUniversity 0.0746493794457
2.25 timeSocialPlace 5 metAtThirdPlace 0.00439019515251
2.25 timeSocialPlace 5 metAtOtherPlace 0.00721005169117
2.25 timeSocialPlace 5 timeSpentAtHomeWith 0.00342835279453
2.25 timeSocialPlace 5 timeSpentAtUniversityWith 0.0949799356835
2.25 timeSocialPlace 5 timeSpentAtThirdPlaceWith 0.000989570522967
